Precinct Name,Active Voters,Total Ballots,Contest Name,Choice Name,Total Votes
2181007840,1794.0,1037,Boulder County Ballot Issue 1B,Yes,858
2181007840,1794.0,1037,Boulder County Ballot Issue 1B,No,149
2181007840,1794.0,1037,City of Boulder Ballot Issue 2A,Yes,799
2181007840,1794.0,1037,City of Boulder Ballot Issue 2A,No,208
2181007840,1794.0,1037,City of Boulder Ballot Question 2B,Yes,838
2181007840,1794.0,1037,City of Boulder Ballot Question 2B,No,88
2181007840,1794.0,1037,City of Boulder Ballot Question 302,Yes,535
2181007840,1794.0,1037,City of Boulder Ballot Question 302,No,468
2181007841,941.0,372,City of Boulder Council Candidates,Terri Brncic,91
2181007841,941.0,372,City of Boulder Council Candidates,Jenny Robins,71
2181007841,941.0,372,City of Boulder Council Candidates,Aaron Gabriel Neyer,60
2181007841,941.0,372,City of Boulder Council Candidates,Jacques Decalo,60
2181007841,941.0,372,City of Boulder Council Candidates,Silas Atkins,134
2181007841,941.0,372,City of Boulder Council Candidates,Waylon Lewis,100
2181007841,941.0,372,City of Boulder Council Candidates,Ryan Schuchard,203
2181007841,941.0,372,City of Boulder Council Candidates,Tara Winer,184
2181007841,941.0,372,City of Boulder Council Candidates,Tina Marquis,102
2181007841,941.0,372,City of Boulder Council Candidates,Taishya Adams,222
2181007841,941.0,372,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,136
2181007841,941.0,372,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,157
2181007841,941.0,372,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,18
2181007841,941.0,372,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,210
2181007841,941.0,372,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,54
2181007841,941.0,372,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,155
2181007841,941.0,372,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,132
2181007841,941.0,372,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,27
2181007841,941.0,372,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,50
2181007841,941.0,372,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,215
2181007841,941.0,372,Proposition HH (Statutory),Yes,282
2181007841,941.0,372,Proposition HH (Statutory),No,83
2181007841,941.0,372,Proposition II (Statutory),Yes,342
2181007841,941.0,372,Proposition II (Statutory),No,22
2181007841,941.0,372,Boulder County Ballot Issue 1A,Yes,328
2181007841,941.0,372,Boulder County Ballot Issue 1A,No,33
2181007841,941.0,372,Boulder County Ballot Issue 1B,Yes,303
2181007841,941.0,372,Boulder County Ballot Issue 1B,No,54
2181007841,941.0,372,City of Boulder Ballot Issue 2A,Yes,299
2181007841,941.0,372,City of Boulder Ballot Issue 2A,No,65
2181007841,941.0,372,City of Boulder Ballot Question 2B,Yes,298
2181007841,941.0,372,City of Boulder Ballot Question 2B,No,38
2181007841,941.0,372,City of Boulder Ballot Question 302,Yes,150
2181007841,941.0,372,City of Boulder Ballot Question 302,No,214
2181007842,978.0,500,City of Boulder Council Candidates,Terri Brncic,230
2181007842,978.0,500,City of Boulder Council Candidates,Jenny Robins,207
2181007842,978.0,500,City of Boulder Council Candidates,Aaron Gabriel Neyer,37
2181007842,978.0,500,City of Boulder Council Candidates,Jacques Decalo,49
2181007842,978.0,500,City of Boulder Council Candidates,Silas Atkins,81
2181007842,978.0,500,City of Boulder Council Candidates,Waylon Lewis,116
2181007842,978.0,500,City of Boulder Council Candidates,Ryan Schuchard,175
2181007842,978.0,500,City of Boulder Council Candidates,Tara Winer,322
2181007842,978.0,500,City of Boulder Council Candidates,Tina Marquis,250
2181007842,978.0,500,City of Boulder Council Candidates,Taishya Adams,198
2181007842,978.0,500,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,213
2181007842,978.0,500,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,163
2181007842,978.0,500,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,43
2181007842,978.0,500,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,248
2181007842,978.0,500,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,79
2181007842,978.0,500,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,169
2181007842,978.0,500,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,190
2181007842,978.0,500,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,41
2181007842,978.0,500,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,86
2181007842,978.0,500,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,234
2181007842,978.0,500,Proposition HH (Statutory),Yes,323
2181007842,978.0,500,Proposition HH (Statutory),No,163
2181007842,978.0,500,Proposition II (Statutory),Yes,420
2181007842,978.0,500,Proposition II (Statutory),No,58
2181007842,978.0,500,Boulder County Ballot Issue 1A,Yes,418
2181007842,978.0,500,Boulder County Ballot Issue 1A,No,76
2181007842,978.0,500,Boulder County Ballot Issue 1B,Yes,350
2181007842,978.0,500,Boulder County Ballot Issue 1B,No,133
2181007842,978.0,500,City of Boulder Ballot Issue 2A,Yes,319
2181007842,978.0,500,City of Boulder Ballot Issue 2A,No,164
2181007842,978.0,500,City of Boulder Ballot Question 2B,Yes,374
2181007842,978.0,500,City of Boulder Ballot Question 2B,No,64
2181007842,978.0,500,City of Boulder Ballot Question 302,Yes,299
2181007842,978.0,500,City of Boulder Ballot Question 302,No,181
2181007843,1309.0,606,City of Boulder Council Candidates,Terri Brncic,199
2181007843,1309.0,606,City of Boulder Council Candidates,Jenny Robins,157
2181007843,1309.0,606,City of Boulder Council Candidates,Aaron Gabriel Neyer,93
2181007843,1309.0,606,City of Boulder Council Candidates,Jacques Decalo,90
2181007843,1309.0,606,City of Boulder Council Candidates,Silas Atkins,175
2181007843,1309.0,606,City of Boulder Council Candidates,Waylon Lewis,173
2181007843,1309.0,606,City of Boulder Council Candidates,Ryan Schuchard,275
2181007843,1309.0,606,City of Boulder Council Candidates,Tara Winer,344
2181007843,1309.0,606,City of Boulder Council Candidates,Tina Marquis,210
2181007843,1309.0,606,City of Boulder Council Candidates,Taishya Adams,310
2181007843,1309.0,606,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,263
2181007843,1309.0,606,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,228
2181007843,1309.0,606,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,44
2181007843,1309.0,606,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,328
2181007843,1309.0,606,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,81
2181007843,1309.0,606,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,211
2181007843,1309.0,606,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,248
2181007843,1309.0,606,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,43
2181007843,1309.0,606,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,78
2181007843,1309.0,606,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,345
2181007843,1309.0,606,Proposition HH (Statutory),Yes,430
2181007843,1309.0,606,Proposition HH (Statutory),No,156
2181007843,1309.0,606,Proposition II (Statutory),Yes,539
2181007843,1309.0,606,Proposition II (Statutory),No,43
2181007843,1309.0,606,Boulder County Ballot Issue 1A,Yes,535
2181007843,1309.0,606,Boulder County Ballot Issue 1A,No,56
2181007843,1309.0,606,Boulder County Ballot Issue 1B,Yes,506
2181007843,1309.0,606,Boulder County Ballot Issue 1B,No,78
2181007843,1309.0,606,City of Boulder Ballot Issue 2A,Yes,448
2181007843,1309.0,606,City of Boulder Ballot Issue 2A,No,138
2181007843,1309.0,606,City of Boulder Ballot Question 2B,Yes,469
2181007843,1309.0,606,City of Boulder Ballot Question 2B,No,68
2181007843,1309.0,606,City of Boulder Ballot Question 302,Yes,303
2181007843,1309.0,606,City of Boulder Ballot Question 302,No,281
2184907844,1023.0,600,City of Boulder Council Candidates,Terri Brncic,325
2184907844,1023.0,600,City of Boulder Council Candidates,Jenny Robins,270
2184907844,1023.0,600,City of Boulder Council Candidates,Aaron Gabriel Neyer,34
2184907844,1023.0,600,City of Boulder Council Candidates,Jacques Decalo,50
2184907844,1023.0,600,City of Boulder Council Candidates,Silas Atkins,57
2184907844,1023.0,600,City of Boulder Council Candidates,Waylon Lewis,160
2184907844,1023.0,600,City of Boulder Council Candidates,Ryan Schuchard,177
2184907844,1023.0,600,City of Boulder Council Candidates,Tara Winer,440
2184907844,1023.0,600,City of Boulder Council Candidates,Tina Marquis,340
2184907844,1023.0,600,City of Boulder Council Candidates,Taishya Adams,174
2184907844,1023.0,601,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,277
2184907844,1023.0,601,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,203
2184907844,1023.0,601,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,29
2184907844,1023.0,601,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,274
2184907844,1023.0,601,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,112
2184907844,1023.0,601,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,161
2184907844,1023.0,601,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,263
2184907844,1023.0,601,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,45
2184907844,1023.0,601,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,73
2184907844,1023.0,601,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,309
2184907844,1023.0,601,Proposition HH (Statutory),Yes,406
2184907844,1023.0,601,Proposition HH (Statutory),No,182
2184907844,1023.0,601,Proposition II (Statutory),Yes,523
2184907844,1023.0,601,Proposition II (Statutory),No,47
2184907844,1023.0,601,Boulder County Ballot Issue 1A,Yes,527
2184907844,1023.0,601,Boulder County Ballot Issue 1A,No,60
2184907844,1023.0,601,Boulder County Ballot Issue 1B,Yes,449
2184907844,1023.0,601,Boulder County Ballot Issue 1B,No,135
2184907844,1023.0,600,City of Boulder Ballot Issue 2A,Yes,438
2184907844,1023.0,600,City of Boulder Ballot Issue 2A,No,147
2184907844,1023.0,600,City of Boulder Ballot Question 2B,Yes,458
2184907844,1023.0,600,City of Boulder Ballot Question 2B,No,77
2184907844,1023.0,600,City of Boulder Ballot Question 302,Yes,381
2184907844,1023.0,600,City of Boulder Ballot Question 302,No,196
2184907845,1681.0,997,City of Boulder Council Candidates,Terri Brncic,421
2184907845,1681.0,997,City of Boulder Council Candidates,Jenny Robins,302
2184907845,1681.0,997,City of Boulder Council Candidates,Aaron Gabriel Neyer,75
2184907845,1681.0,997,City of Boulder Council Candidates,Jacques Decalo,99
2184907845,1681.0,997,City of Boulder Council Candidates,Silas Atkins,190
2184907845,1681.0,997,City of Boulder Council Candidates,Waylon Lewis,237
2184907845,1681.0,997,City of Boulder Council Candidates,Ryan Schuchard,458
2184907845,1681.0,997,City of Boulder Council Candidates,Tara Winer,651
2184907845,1681.0,997,City of Boulder Council Candidates,Tina Marquis,447
2184907845,1681.0,997,City of Boulder Council Candidates,Taishya Adams,453
2184907845,1681.0,997,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,454
2184907845,1681.0,997,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,329
2184907845,1681.0,997,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,51
2184907845,1681.0,997,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,539
2184907845,1681.0,997,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,146
2184907845,1681.0,997,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,368
2184907845,1681.0,997,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,361
2184907845,1681.0,997,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,68
2184907845,1681.0,997,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,138
2184907845,1681.0,997,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,507
2184907845,1681.0,997,Proposition HH (Statutory),Yes,649
2184907845,1681.0,997,Proposition HH (Statutory),No,322
2184907845,1681.0,997,Proposition II (Statutory),Yes,877
2184907845,1681.0,997,Proposition II (Statutory),No,92
2184907845,1681.0,997,Boulder County Ballot Issue 1A,Yes,866
2184907845,1681.0,997,Boulder County Ballot Issue 1A,No,111
2184907845,1681.0,997,Boulder County Ballot Issue 1B,Yes,758
2184907845,1681.0,997,Boulder County Ballot Issue 1B,No,216
2184907845,1681.0,997,City of Boulder Ballot Issue 2A,Yes,694
2184907845,1681.0,997,City of Boulder Ballot Issue 2A,No,273
2184907845,1681.0,997,City of Boulder Ballot Question 2B,Yes,769
2184907845,1681.0,997,City of Boulder Ballot Question 2B,No,111
2184907845,1681.0,997,City of Boulder Ballot Question 302,Yes,559
2184907845,1681.0,997,City of Boulder Ballot Question 302,No,413
2181007846,778.0,490,City of Boulder Council Candidates,Terri Brncic,177
2181007846,778.0,490,City of Boulder Council Candidates,Jenny Robins,123
2181007846,778.0,490,City of Boulder Council Candidates,Aaron Gabriel Neyer,41
2181007846,778.0,490,City of Boulder Council Candidates,Jacques Decalo,59
2181007846,778.0,490,City of Boulder Council Candidates,Silas Atkins,142
2181007846,778.0,490,City of Boulder Council Candidates,Waylon Lewis,137
2181007846,778.0,490,City of Boulder Council Candidates,Ryan Schuchard,244
2181007846,778.0,490,City of Boulder Council Candidates,Tara Winer,293
2181007846,778.0,490,City of Boulder Council Candidates,Tina Marquis,191
2181007846,778.0,490,City of Boulder Council Candidates,Taishya Adams,255
2181007846,778.0,490,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,219
2181007846,778.0,490,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,181
2181007846,778.0,490,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,22
2181007846,778.0,490,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,296
2181007846,778.0,490,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,66
2181007846,778.0,490,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,160
2181007846,778.0,490,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,224
2181007846,778.0,490,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,18
2181007846,778.0,490,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,84
2181007846,778.0,490,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,291
2181007846,778.0,490,Proposition HH (Statutory),Yes,350
2181007846,778.0,490,Proposition HH (Statutory),No,128
2181007846,778.0,490,Proposition II (Statutory),Yes,456
2181007846,778.0,490,Proposition II (Statutory),No,29
2181007846,778.0,490,Boulder County Ballot Issue 1A,Yes,453
2181007846,778.0,490,Boulder County Ballot Issue 1A,No,33
